collection_name,dataset_name,Seed,affiliation_f1,affiliation_f1_gt_contamination,roc_vus,pr_vus,fbeta,fbeta_05,fbeta_2,Time fit (s),Time predict (s),Peak memory fit (KiB),Peak memory predict (KiB)
KDD-TSAD,098_UCR_Anomaly_NOISEInternalBleeding16,0.0,0.7822766348364258,0.37554822296324286,0.9711201133661773,0.11503190666002593,0.031454783748361734,0.01989389920424403,0.0750938673341677,0.1858,3.02375,1354.19043,7439.02734
KDD-TSAD,099_UCR_Anomaly_NOISEInternalBleeding6,0.0,0.8941069288030987,0.9984529864476701,0.9994088541527738,0.9807883059738206,0.33659066232356133,0.24075799937868905,0.5591630591630592,0.2502,3.1611,1712.44434,7592.02734
KDD-TSAD,100_UCR_Anomaly_NOISELab2Cmac011215EPG1,0.0,0.8030987369616243,0.9999439993666311,0.999701087966111,0.9370326905183397,0.03277613897082923,0.02074000331840053,0.07810059356451109,0.36525,78.94122,6090.62012,30110.66406
KDD-TSAD,101_UCR_Anomaly_NOISELab2Cmac011215EPG4,0.0,0.8135845683688245,0.545764277086312,0.9831582880056855,0.17973782253938791,0.08288173414089896,0.05346274058233262,0.1842925999432946,0.47628,89.19084,7284.95605,30176.17188
KDD-TSAD,102_UCR_Anomaly_NOISEMesoplodonDensirostris,0.0,0.8718675251315103,0.9995529133981537,0.9989206257039337,0.9223979044383167,0.12181195279786827,0.07977662544874352,0.2574831026713872,1.05114,65.40888,12326.2998,24734.99219
KDD-TSAD,103_UCR_Anomaly_NOISETkeepThirdMARS,0.0,0.7585540134675123,1.0,0.99991891292953,0.9942388766349234,0.1594792514239219,0.10601471224578106,0.3217334208798424,0.56721,7.032,4167.11621,11271.625
KDD-TSAD,104_UCR_Anomaly_NOISEapneaecg4,0.0,0.5219881600767657,0.13352424638788551,0.7011049300045865,0.006794340611464877,0.007130124777183601,0.0045430944963655235,0.01656020818547433,0.48999,103.30506,7284.95605,38443.25781
KDD-TSAD,105_UCR_Anomaly_NOISEgait3,0.0,0.8160311425693954,0.8449172279647579,0.8536136249472336,0.034089289837292605,0.05183098591549296,0.03458646616541353,0.10337078651685393,4.8686,98.21826,30172.1709,65383.09375
KDD-TSAD,106_UCR_Anomaly_NOISEgaitHunt2,0.0,0.727013887940501,0.9284719262187032,0.9926899244603808,0.5972803792109136,0.18439716312056736,0.12380952380952381,0.3611111111111111,2.86797,83.38342,23006.15527,64375.28125
KDD-TSAD,107_UCR_Anomaly_NOISEinsectEPG3,0.0,0.8006261580873691,0.8648657452087156,0.4388992613967123,0.010906247391090858,0.0,0.0,0.0,0.36703,6.47587,6329.4873,9951.39062
